ID,ID_STATE,CITY,COUNTY,LATITUDE,LONGITUDE
27665,47,Wells River,Orange,44,-72
27666,47,West Burke,Caledonia,45,-72
27667,47,West Charleston,Orleans,45,-72
27668,47,West Danville,Caledonia,44,-72
27669,47,West Dover,Windham,43,-73
27670,47,West Dummerston,Windham,43,-73
27671,47,West Fairlee,Orange,44,-72
27672,47,West Glover,Orleans,45,-72
27673,47,West Halifax,Windham,43,-73
27674,47,West Hartford,Windsor,44,-72
27675,47,West Newbury,Orange,44,-72
27676,47,West Pawlet,Rutland,43,-73
27677,47,West Rupert,Bennington,43,-73
27678,47,West Rutland,Rutland,44,-73
27679,47,West Topsham,Orange,44,-72
27680,47,West Townshend,Windham,43,-73
27681,47,West Wardsboro,Windham,43,-73
27682,47,Westfield,Orleans,45,-72
27683,47,Westford,Chittenden,45,-73
27684,47,Westminster,Windham,43,-72
27685,47,Westminster Station,Windham,43,-72
27686,47,Weston,Windsor,43,-73
27687,47,White River Junction,Windsor,44,-72
27688,47,Whiting,Addison,44,-73
27689,47,Whitingham,Windham,43,-73
27690,47,Wilder,Windsor,44,-72
27691,47,Williamstown,Orange,44,-73
27692,47,Williamsville,Windham,43,-73
27693,47,Williston,Chittenden,44,-73
27694,47,Wilmington,Windham,43,-73
27695,47,Windsor,Windsor,43,-72
27696,47,Winooski,Chittenden,44,-73
27697,47,Wolcott,Lamoille,45,-72
27698,47,Woodbury,Washington,44,-72
27699,47,Woodstock,Windsor,44,-73
27700,47,Worcester,Washington,44,-73
27701,49,Aberdeen,Grays Harbor,47,-124
27702,49,Acme,Whatcom,49,-122
27703,49,Addy,Stevens,48,-118
27704,49,Adna,Lewis,47,-123
27705,49,Airway Heights,Spokane,48,-118
27706,49,Albion,Whitman,47,-117
27707,49,Allyn,Mason,47,-123
27708,49,Almira,Lincoln,48,-119
27709,49,Amanda Park,Grays Harbor,47,-124
27710,49,Amboy,Clark,46,-122
27711,49,Anacortes,Skagit,49,-123
27712,49,Anatone,Asotin,46,-117
27713,49,Anderson Island,Pierce,47,-123
27714,49,Appleton,Klickitat,46,-121
27715,49,Ardenvoir,Chelan,48,-120
27716,49,Ariel,Cowlitz,46,-122
27717,49,Arlington,Snohomish,48,-122
27718,49,Ashford,Pierce,47,-122
27719,49,Asotin,Asotin,46,-117
27720,49,Auburn,King,47,-122
27721,49,Bainbridge Island,Kitsap,48,-123
27722,49,Baring,King,48,-121
27723,49,Battle Ground,Clark,46,-123
27724,49,Bay Center,Pacific,47,-124
27725,49,Beaver,Clallam,48,-124
27726,49,Belfair,Mason,47,-123
27727,49,Bellevue,King,48,-122
27728,49,Bellingham,Whatcom,49,-122
27729,49,Belmont,Whitman,47,-117
27730,49,Benge,Adams,47,-118
27731,49,Benton City,Benton,46,-119
27732,49,Beverly,Grant,47,-120
27733,49,Bickleton,Klickitat,46,-120
27734,49,Bingen,Klickitat,46,-121
27735,49,Black Diamond,King,47,-122
27736,49,Blaine,Whatcom,49,-123
27737,49,Blakely Island,San Juan,49,-123
27738,49,Bonney Lake,Pierce,47,-122
27739,49,Bothell,King,48,-122
27740,49,Bothell,Snohomish,48,-122
27741,49,Bow,Skagit,49,-122
27742,49,Boyds,Ferry,49,-118
27743,49,Bremerton,Kitsap,48,-123
27744,49,Brewster,Okanogan,48,-120
27745,49,Bridgeport,Douglas,48,-120
27746,49,Brinnon,Jefferson,48,-123
27747,49,Brownstown,Yakima,46,-121
27748,49,Brush Prairie,Clark,46,-122
27749,49,Buckley,Pierce,47,-122
27750,49,Bucoda,Thurston,47,-123
27751,49,Buena,Yakima,46,-120
27752,49,Burbank,Walla Walla,46,-119
27753,49,Burley,Kitsap,47,-123
27754,49,Burlington,Skagit,48,-122
27755,49,Burton,King,47,-122
27756,49,Camano Island,Island,48,-123
27757,49,Camas,Clark,46,-122
27758,49,Camp Murray,Pierce,47,-123
27759,49,Carbonado,Pierce,47,-122
27760,49,Carlsborg,Clallam,48,-123
27761,49,Carlton,Okanogan,48,-120
27762,49,Carnation,King,48,-122
27763,49,Carrolls,Cowlitz,46,-123
27764,49,Carson,Skamania,46,-122
27765,49,Cashmere,Chelan,48,-121
27766,49,Castle Rock,Cowlitz,46,-123
27767,49,Cathlamet,Wahkiakum,46,-123
27768,49,Centerville,Klickitat,46,-121
27769,49,Centralia,Lewis,47,-123
27770,49,Chattaroy,Spokane,48,-117
27771,49,Chehalis,Lewis,47,-123
27772,49,Chelan,Chelan,48,-120
27773,49,Chelan Falls,Chelan,48,-120
27774,49,Cheney,Spokane,47,-118
27775,49,Chewelah,Stevens,48,-118
27776,49,Chimacum,Jefferson,48,-123
27777,49,Chinook,Pacific,46,-124
27778,49,Cinebar,Lewis,47,-123
27779,49,Clallam Bay,Clallam,48,-124
27780,49,Clarkston,Asotin,46,-117
27781,49,Clayton,Stevens,48,-118
27782,49,Cle Elum,Kittitas,47,-121
27783,49,Clearlake,Skagit,48,-122
27784,49,Clinton,Island,48,-122
27785,49,Colbert,Spokane,48,-117
27786,49,Colfax,Whitman,47,-117
27787,49,College Place,Walla Walla,46,-118
27788,49,Colton,Whitman,47,-117
27789,49,Colville,Stevens,49,-118
27790,49,Conconully,Okanogan,49,-120
27791,49,Concrete,Skagit,49,-122
27792,49,Connell,Franklin,47,-119
27793,49,Conway,Skagit,48,-122
27794,49,Copalis Beach,Grays Harbor,47,-124
27795,49,Copalis Crossing,Grays Harbor,47,-124
27796,49,Cosmopolis,Grays Harbor,47,-124
27797,49,Cougar,Cowlitz,46,-122
27798,49,Coulee City,Grant,48,-119
27799,49,Coulee Dam,Okanogan,48,-119
27800,49,Coupeville,Island,48,-123
27801,49,Cowiche,Yakima,47,-121
27802,49,Creston,Lincoln,48,-119
27803,49,Curlew,Ferry,49,-119
27804,49,Curtis,Lewis,47,-123
27805,49,Cusick,Pend Oreille,48,-117
27806,49,Custer,Whatcom,49,-123
27807,49,Dallesport,Klickitat,46,-121
27808,49,Danville,Ferry,49,-118
27809,49,Darrington,Snohomish,48,-122
27810,49,Davenport,Lincoln,48,-118
27811,49,Dayton,Columbia,46,-118
27812,49,Deer Harbor,San Juan,49,-123
27813,49,Deer Park,Spokane,48,-117
27814,49,Deming,Whatcom,49,-122
27815,49,Dixie,Walla Walla,46,-118
27816,49,Doty,Lewis,47,-123
27817,49,Dryden,Chelan,48,-121
27818,49,Dupont,Pierce,47,-123
27819,49,Duvall,King,48,-122
27820,49,East Olympia,Thurston,47,-123
27821,49,East Wenatchee,Douglas,47,-120
27822,49,Easton,Kittitas,47,-121
27823,49,Eastsound,San Juan,49,-123
27824,49,Eatonville,Pierce,47,-122
27825,49,Edmonds,Snohomish,48,-122
27826,49,Edwall,Lincoln,48,-118
27827,49,Elbe,Pierce,47,-122
27828,49,Electric City,Grant,48,-119
27829,49,Elk,Spokane,48,-117
27830,49,Ellensburg,Kittitas,47,-121
27831,49,Elma,Grays Harbor,47,-123
27832,49,Elmer City,Okanogan,48,-119
27833,49,Eltopia,Franklin,46,-119
27834,49,Endicott,Whitman,47,-118
27835,49,Entiat,Chelan,48,-120
27836,49,Enumclaw,King,47,-122
27837,49,Ephrata,Grant,47,-120
27838,49,Ethel,Lewis,47,-123
27839,49,Evans,Stevens,49,-118
27840,49,Everett,Snohomish,48,-122
27841,49,Everson,Whatcom,49,-122
27842,49,Fairchild Air Force Base,Spokane,48,-118
27843,49,Fairfield,Spokane,47,-117
27844,49,Fall City,King,48,-122
27845,49,Farmington,Whitman,47,-117
27846,49,Federal Way,King,47,-122
27847,49,Ferndale,Whatcom,49,-123
27848,49,Ford,Stevens,48,-118
27849,49,Forks,Clallam,48,-124
27850,49,Four Lakes,Spokane,48,-118
27851,49,Fox Island,Pierce,47,-123
27852,49,Freeland,Island,48,-123
27853,49,Friday Harbor,San Juan,49,-123
27854,49,Fruitland,Stevens,48,-118
27855,49,Galvin,Lewis,47,-123
27856,49,Garfield,Whitman,47,-117
27857,49,George,Grant,47,-120
27858,49,Gifford,Stevens,48,-118
27859,49,Gig Harbor,Pierce,47,-123
27860,49,Glenoma,Lewis,47,-122
27861,49,Glenwood,Klickitat,46,-121
27862,49,Gold Bar,Snohomish,48,-122
27863,49,Goldendale,Klickitat,46,-121
27864,49,Goose Prairie,Yakima,47,-121
27865,49,Graham,Pierce,47,-122
27866,49,Grand Coulee,Grant,48,-119
27867,49,Grandview,Yakima,46,-120
27868,49,Granger,Yakima,46,-120
27869,49,Granite Falls,Snohomish,48,-122
27870,49,Grapeview,Mason,47,-123
27871,49,Grayland,Grays Harbor,47,-124
27872,49,Grays River,Wahkiakum,46,-124
27873,49,Greenacres,Spokane,48,-117
27874,49,Greenbank,Island,48,-123
27875,49,Hamilton,Skagit,49,-122
27876,49,Hansville,Kitsap,48,-123
27877,49,Harrah,Yakima,46,-121
27878,49,Harrington,Lincoln,47,-118
27879,49,Hartline,Grant,48,-119
27880,49,Hay,Whitman,47,-118
27881,49,Heisson,Clark,46,-122
27882,49,Hobart,King,47,-122
27883,49,Hoodsport,Mason,47,-123
27884,49,Hooper,Whitman,47,-118
27885,49,Hoquiam,Grays Harbor,47,-124
27886,49,Humptulips,Grays Harbor,47,-124
27887,49,Hunters,Stevens,48,-118
27888,49,Husum,Klickitat,46,-121
27889,49,Ilwaco,Pacific,46,-124
27890,49,Inchelium,Ferry,48,-118
27891,49,Index,Snohomish,48,-122
27892,49,Indianola,Kitsap,48,-123
27893,49,Ione,Pend Oreille,49,-117
27894,49,Issaquah,King,48,-122
27895,49,Joyce,Clallam,48,-124
27896,49,Kahlotus,Franklin,47,-119
27897,49,Kalama,Cowlitz,46,-123
27898,49,Kapowsin,Pierce,47,-122
27899,49,Keller,Ferry,48,-119
27900,49,Kelso,Cowlitz,46,-123
27901,49,Kenmore,King,48,-122
27902,49,Kennewick,Benton,46,-119
27903,49,Kent,King,47,-122
27904,49,Kettle Falls,Stevens,49,-118
27905,49,Keyport,Kitsap,48,-123
27906,49,Kingston,Kitsap,48,-123
27907,49,Kirkland,King,48,-122
27908,49,Kittitas,Kittitas,47,-120
27909,49,Klickitat,Klickitat,46,-121
27910,49,La Center,Clark,46,-123
27911,49,La Conner,Skagit,48,-123
27912,49,La Grande,Pierce,47,-122
27913,49,La Push,Clallam,48,-125
27914,49,Lacey,Thurston,47,-123
27915,49,Lacrosse,Whitman,47,-118
27916,49,Lake Stevens,Snohomish,48,-122
27917,49,Lakebay,Pierce,47,-123
27918,49,Lakewood,Pierce,47,-123
27919,49,Lamona,Lincoln,47,-118
27920,49,Lamont,Whitman,47,-118
27921,49,Langley,Island,48,-122
27922,49,Latah,Spokane,47,-117
27923,49,Laurier,Ferry,49,-118
27924,49,Leavenworth,Chelan,48,-121
27925,49,Lebam,Pacific,47,-124
27926,49,Liberty Lake,Spokane,48,-117
27927,49,Lilliwaup,Mason,48,-123
27928,49,Lincoln,Lincoln,48,-118
27929,49,Lind,Adams,47,-119
27930,49,Littlerock,Thurston,47,-123
27931,49,Long Beach,Pacific,46,-124
27932,49,Longbranch,Pierce,47,-123
27933,49,Longmire,Pierce,47,-122
27934,49,Longview,Cowlitz,46,-123
27935,49,Loomis,Okanogan,49,-120
27936,49,Loon Lake,Stevens,48,-118
27937,49,Lopez Island,San Juan,49,-123
27938,49,Lummi Island,Whatcom,49,-123
27939,49,Lyle,Klickitat,46,-121
27940,49,Lyman,Skagit,49,-122
27941,49,Lynden,Whatcom,49,-122
27942,49,Lynnwood,Snohomish,48,-122
27943,49,Mabton,Yakima,46,-120
27944,49,Malaga,Chelan,47,-120
27945,49,Malden,Whitman,47,-117
27946,49,Malo,Ferry,49,-119
27947,49,Malone,Grays Harbor,47,-123
27948,49,Malott,Okanogan,48,-120
27949,49,Manchester,Kitsap,48,-123
27950,49,Mansfield,Douglas,48,-119
27951,49,Manson,Chelan,48,-120
27952,49,Maple Falls,Whatcom,49,-122
27953,49,Maple Valley,King,47,-122
27954,49,Marblemount,Skagit,49,-121
27955,49,Marcus,Stevens,49,-118
27956,49,Marlin,Grant,47,-119
27957,49,Marshall,Spokane,48,-117
27958,49,Marysville,Snohomish,48,-122
27959,49,Matlock,Mason,47,-123
27960,49,Mattawa,Grant,47,-120
27961,49,Mazama,Okanogan,49,-120
27962,49,Mcchord Afb,Pierce,47,-123
27963,49,Mccleary,Grays Harbor,47,-123
27964,49,Mckenna,Pierce,47,-123
27965,49,Mead,Spokane,48,-117
27966,49,Medical Lake,Spokane,48,-118
27967,49,Medina,King,48,-122
27968,49,Menlo,Pacific,47,-124
27969,49,Mercer Island,King,48,-122
27970,49,Mesa,Franklin,47,-119
27971,49,Metaline,Pend Oreille,49,-117
27972,49,Metaline Falls,Pend Oreille,49,-117
27973,49,Methow,Okanogan,48,-120
27974,49,Mica,Spokane,48,-117
27975,49,Mill Creek,Snohomish,48,-122
27976,49,Milton,Pierce,47,-122
27977,49,Mineral,Lewis,47,-122
27978,49,Moclips,Grays Harbor,47,-124
27979,49,Mohler,Lincoln,47,-118
27980,49,Monitor,Chelan,47,-120
27981,49,Monroe,Snohomish,48,-122
27982,49,Montesano,Grays Harbor,47,-124
27983,49,Morton,Lewis,47,-122
27984,49,Moses Lake,Grant,47,-119
27985,49,Mossyrock,Lewis,47,-122
27986,49,Mount Vernon,Skagit,48,-122
27987,49,Mountlake Terrace,Snohomish,48,-122
27988,49,Moxee,Yakima,47,-120
27989,49,Mukilteo,Snohomish,48,-122
27990,49,Naches,Yakima,47,-121
27991,49,Nahcotta,Pacific,46,-124
27992,49,Napavine,Lewis,47,-123
27993,49,Naselle,Pacific,46,-124
27994,49,Neah Bay,Clallam,48,-125
27995,49,Neilton,Grays Harbor,47,-124
27996,49,Nespelem,Okanogan,48,-119
27997,49,Newman Lake,Spokane,48,-117
27998,49,Newport,Pend Oreille,48,-117
27999,49,Nine Mile Falls,Spokane,48,-118
28000,49,Nooksack,Whatcom,49,-122
28001,49,Nordland,Jefferson,48,-123
28002,49,North Bend,King,47,-122
28003,49,North Bonneville,Skamania,46,-122
28004,49,North Lakewood,Snohomish,48,-122
28005,49,Northport,Stevens,49,-118
28006,49,Oak Harbor,Island,48,-123
28007,49,Oakesdale,Whitman,47,-117
28008,49,Oakville,Grays Harbor,47,-123
28009,49,Ocean Park,Pacific,47,-124
28010,49,Ocean Shores,Grays Harbor,47,-124
28011,49,Odessa,Lincoln,47,-119
28012,49,Okanogan,Okanogan,48,-120
28013,49,Olalla,Kitsap,47,-123
28014,49,Olga,San Juan,49,-123
28015,49,Olympia,Thurston,47,-123
28016,49,Omak,Okanogan,48,-120
28017,49,Onalaska,Lewis,47,-123
28018,49,Orcas,San Juan,49,-123
28019,49,Orient,Ferry,49,-118
28020,49,Orondo,Douglas,48,-120
28021,49,Oroville,Okanogan,49,-119
28022,49,Orting,Pierce,47,-122
28023,49,Othello,Adams,47,-119
28024,49,Otis Orchards,Spokane,48,-117
28025,49,Outlook,Yakima,46,-120
28026,49,Oysterville,Pacific,47,-124
28027,49,Pacific,King,47,-122
28028,49,Pacific Beach,Grays Harbor,47,-124
28029,49,Packwood,Lewis,47,-122
28030,49,Palisades,Douglas,47,-120
28031,49,Palouse,Whitman,47,-117
28032,49,Paradise Inn,Pierce,47,-122
28033,49,Parker,Yakima,47,-120
28034,49,Pasco,Franklin,46,-119
28035,49,Pateros,Okanogan,48,-120
28036,49,Paterson,Benton,46,-120
28037,49,Pe Ell,Lewis,47,-123
28038,49,Peshastin,Chelan,48,-121
28039,49,Plymouth,Benton,46,-120
28040,49,Point Roberts,Whatcom,49,-123
28041,49,Pomeroy,Garfield,46,-118
28042,49,Port Angeles,Clallam,48,-123
28043,49,Port Gamble,Kitsap,48,-123
28044,49,Port Hadlock,Jefferson,48,-123
28045,49,Port Ludlow,Jefferson,48,-123
28046,49,Port Orchard,Kitsap,48,-123
28047,49,Port Townsend,Jefferson,48,-123
28048,49,Poulsbo,Kitsap,48,-123
28049,49,Prescott,Walla Walla,46,-118
28050,49,Preston,King,48,-122
28051,49,Prosser,Benton,46,-120
28052,49,Pullman,Whitman,47,-117
28053,49,Puyallup,Pierce,47,-122
28054,49,Quilcene,Jefferson,48,-123
28055,49,Quinault,Grays Harbor,47,-124
28056,49,Quincy,Grant,47,-120
28057,49,Rainier,Thurston,47,-123
28058,49,Randle,Lewis,47,-122
28059,49,Ravensdale,King,47,-122
28060,49,Raymond,Pacific,47,-124
28061,49,Reardan,Lincoln,48,-118
28062,49,Redmond,King,48,-122
28063,49,Redondo,King,47,-122
28064,49,Renton,King,47,-122
28065,49,Republic,Ferry,49,-119
28066,49,Retsil,Kitsap,48,-123
28067,49,Rice,Stevens,48,-118
28068,49,Richland,Benton,46,-119
28069,49,Ridgefield,Clark,46,-123
28070,49,Ritzville,Adams,47,-118
28071,49,Riverside,Okanogan,48,-120
28072,49,Rochester,Thurston,47,-123
28073,49,Rock Island,Douglas,47,-120
28074,49,Rockford,Spokane,47,-117
28075,49,Rockport,Skagit,48,-122
28076,49,Rollingbay,Kitsap,48,-123
28077,49,Ronald,Kittitas,47,-121
28078,49,Roosevelt,Klickitat,46,-120
28079,49,Rosalia,Whitman,47,-117
28080,49,Rosburg,Wahkiakum,46,-124
28081,49,Roslyn,Kittitas,47,-121
28082,49,Roy,Pierce,47,-122
28083,49,Royal City,Grant,47,-120
28084,49,Ryderwood,Cowlitz,46,-123
28085,49,Saint John,Whitman,47,-118
28086,49,Salkum,Lewis,47,-123
28087,49,Sammamish,King,48,-122
28088,49,Satsop,Grays Harbor,47,-123
28089,49,Seabeck,Kitsap,48,-123
28090,49,Seahurst,King,47,-122
28091,49,Seattle,King,48,-122
28092,49,Seaview,Pacific,46,-124
28093,49,Sedro Woolley,Skagit,49,-122
28094,49,Sekiu,Clallam,48,-124
28095,49,Selah,Yakima,47,-121
28096,49,Sequim,Clallam,48,-123
28097,49,Shaw Island,San Juan,49,-123
28098,49,Shelton,Mason,47,-123
28099,49,Silvana,Snohomish,48,-122
28100,49,Silver Creek,Lewis,47,-122
28101,49,Silverdale,Kitsap,48,-123
28102,49,Silverlake,Cowlitz,46,-123
28103,49,Skamokawa,Wahkiakum,46,-123
28104,49,Skykomish,King,48,-121
28105,49,Snohomish,Snohomish,48,-122
28106,49,Snoqualmie,King,48,-122
28107,49,Snoqualmie Pass,Kittitas,47,-121
28108,49,Soap Lake,Grant,47,-119
28109,49,South Bend,Pacific,47,-124
28110,49,South Cle Elum,Kittitas,47,-121
28111,49,South Colby,Kitsap,48,-123
28112,49,South Prairie,Pierce,47,-122
28113,49,Southworth,Kitsap,48,-123
28114,49,Spanaway,Pierce,47,-122
28115,49,Spangle,Spokane,47,-117
28116,49,Spokane,Spokane,48,-117
28117,49,Sprague,Lincoln,47,-118
28118,49,Springdale,Stevens,48,-118
28119,49,Stanwood,Snohomish,48,-122
28120,49,Starbuck,Columbia,47,-118
28121,49,Startup,Snohomish,48,-122
28122,49,Stehekin,Chelan,48,-121
28123,49,Steilacoom,Pierce,47,-123
28124,49,Steptoe,Whitman,47,-117
28125,49,Stevenson,Skamania,46,-122
28126,49,Stratford,Grant,47,-119
28127,49,Sultan,Snohomish,48,-122
28128,49,Sumas,Whatcom,49,-122
28129,49,Sumner,Pierce,47,-122
28130,49,Sunnyside,Yakima,46,-120
28131,49,Suquamish,Kitsap,48,-123
28132,49,Tacoma,Pierce,47,-123
28133,49,Taholah,Grays Harbor,47,-124
28134,49,Tahuya,Mason,47,-123
28135,49,Tekoa,Whitman,47,-117
28136,49,Tenino,Thurston,47,-123
28137,49,Thornton,Whitman,47,-117
28138,49,Thorp,Kittitas,47,-121
28139,49,Tieton,Yakima,47,-121
28140,49,Tokeland,Pacific,47,-124
28141,49,Toledo,Lewis,46,-123
28142,49,Tonasket,Okanogan,49,-119
28143,49,Toppenish,Yakima,46,-120
28144,49,Touchet,Walla Walla,46,-119
28145,49,Toutle,Cowlitz,46,-123
28146,49,Tracyton,Kitsap,48,-123
28147,49,Trout Lake,Klickitat,46,-122
28148,49,Tumtum,Stevens,48,-118
28149,49,Tumwater,Thurston,47,-123
28150,49,Twisp,Okanogan,48,-120
28151,49,Underwood,Skamania,46,-122
28152,49,Union,Mason,47,-123
28153,49,Uniontown,Whitman,47,-117
28154,49,University Place,Pierce,47,-123
28155,49,Usk,Pend Oreille,48,-117
28156,49,Vader,Lewis,46,-123
28157,49,Valley,Stevens,48,-118
28158,49,Valleyford,Spokane,48,-117
28159,49,Vancouver,Clark,46,-123
28160,49,Vantage,Kittitas,47,-121
28161,49,Vashon,King,47,-122
28162,49,Vaughn,Pierce,47,-123
28163,49,Veradale,Spokane,48,-117
28164,49,Wahkiacus,Klickitat,46,-121
28165,49,Waitsburg,Walla Walla,46,-118
28166,49,Waldron,San Juan,49,-123
28167,49,Walla Walla,Walla Walla,46,-118
28168,49,Wallula,Walla Walla,46,-119
28169,49,Wapato,Yakima,46,-120
28170,49,Warden,Grant,47,-119
28171,49,Washougal,Clark,46,-122
28172,49,Washtucna,Adams,47,-118
28173,49,Waterville,Douglas,48,-120
28174,49,Wauconda,Okanogan,49,-119
28175,49,Wauna,Pierce,47,-123
28176,49,Waverly,Spokane,47,-117
28177,49,Wellpinit,Stevens,48,-118
28178,49,Wenatchee,Chelan,47,-120
28179,49,West Richland,Benton,46,-119
28180,49,Westport,Grays Harbor,47,-124
28181,49,White Salmon,Klickitat,46,-121
28182,49,White Swan,Yakima,46,-121
28183,49,Wilbur,Lincoln,48,-119
28184,49,Wilkeson,Pierce,47,-122
28185,49,Wilson Creek,Grant,47,-119
28186,49,Winlock,Lewis,46,-123
28187,49,Winthrop,Okanogan,48,-120
28188,49,Wishram,Klickitat,46,-121
28189,49,Woodinville,King,48,-122
28190,49,Woodland,Cowlitz,46,-123
28191,49,Yacolt,Clark,46,-122
28192,49,Yakima,Yakima,47,-120
28193,49,Yelm,Thurston,47,-123
28194,49,Zillah,Yakima,46,-120
28195,51,Abbotsford,Clark,45,-90
28196,51,Abrams,Oconto,45,-88
28197,51,Adams,Adams,44,-90
28198,51,Adell,Sheboygan,44,-88
28199,51,Afton,Rock,43,-89
28200,51,Albany,Green,43,-89
28201,51,Algoma,Kewaunee,45,-87
28202,51,Allenton,Washington,43,-88
28203,51,Alma,Buffalo,44,-92
28204,51,Alma Center,Jackson,44,-91
28205,51,Almena,Barron,45,-92
28206,51,Almond,Portage,44,-89
28207,51,Altoona,Eau Claire,45,-91
28208,51,Amberg,Marinette,45,-88
28209,51,Amery,Polk,45,-92
28210,51,Amherst,Portage,44,-89
28211,51,Amherst Junction,Portage,45,-89
28212,51,Aniwa,Marathon,45,-89
28213,51,Antigo,Langlade,45,-89
28214,51,Appleton,Outagamie,44,-88
28215,51,Arcadia,Trempealeau,44,-91
28216,51,Arena,Iowa,43,-90
28217,51,Argonne,Forest,46,-89
28218,51,Argyle,Lafayette,43,-90
28219,51,Arkansaw,Pepin,45,-92
28220,51,Arkdale,Adams,44,-90
28221,51,Arlington,Columbia,43,-89
28222,51,Armstrong Creek,Forest,46,-88
28223,51,Arpin,Wood,45,-90
28224,51,Ashippun,Dodge,43,-89
28225,51,Ashland,Ashland,47,-91
28226,51,Athelstane,Marinette,45,-88
28227,51,Athens,Marathon,45,-90
28228,51,Auburndale,Wood,45,-90
28229,51,Augusta,Eau Claire,45,-91
28230,51,Avalon,Rock,43,-89
28231,51,Avoca,Iowa,43,-90
28232,51,Babcock,Wood,44,-90
28233,51,Bagley,Grant,43,-91
28234,51,Baileys Harbor,Door,45,-87
28235,51,Baldwin,Saint Croix,45,-92
28236,51,Balsam Lake,Polk,45,-92
28237,51,Bancroft,Portage,44,-90
28238,51,Bangor,La Crosse,44,-91
28239,51,Baraboo,Sauk,43,-90
28240,51,Barneveld,Iowa,43,-90
28241,51,Barron,Barron,45,-92
28242,51,Barronett,Barron,46,-92
28243,51,Bassett,Kenosha,43,-88
28244,51,Bay City,Pierce,45,-92
28245,51,Bayfield,Bayfield,47,-91
28246,51,Bear Creek,Outagamie,45,-89
28247,51,Beaver Dam,Dodge,43,-89
28248,51,Beetown,Grant,43,-91
28249,51,Beldenville,Pierce,45,-92
28250,51,Belgium,Ozaukee,43,-88
28251,51,Belleville,Dane,43,-90
28252,51,Belmont,Lafayette,43,-90
28253,51,Beloit,Rock,43,-89
28254,51,Benet Lake,Kenosha,42,-88
28255,51,Benoit,Bayfield,47,-91
28256,51,Benton,Lafayette,43,-90
28257,51,Berlin,Green Lake,44,-89
28258,51,Big Bend,Waukesha,43,-88
28259,51,Big Falls,Waupaca,45,-89
28260,51,Birchwood,Washburn,46,-92
28261,51,Birnamwood,Shawano,45,-89
28262,51,Black Creek,Outagamie,44,-88
28263,51,Black Earth,Dane,43,-90
28264,51,Black River Falls,Jackson,44,-91
28265,51,Blair,Trempealeau,44,-91
28266,51,Blanchardville,Lafayette,43,-90
28267,51,Blenker,Wood,45,-90
28268,51,Bloomer,Chippewa,45,-91
28269,51,Bloomington,Grant,43,-91
28270,51,Blue Mounds,Dane,43,-90
28271,51,Blue River,Grant,43,-91
28272,51,Bonduel,Shawano,45,-88
28273,51,Boscobel,Grant,43,-91
28274,51,Boulder Junction,Vilas,46,-90
28275,51,Bowler,Shawano,45,-89
28276,51,Boyceville,Dunn,45,-92
28277,51,Boyd,Chippewa,45,-91
28278,51,Brandon,Fond Du Lac,44,-89
28279,51,Brantwood,Price,46,-90
28280,51,Briggsville,Marquette,44,-90
28281,51,Brill,Barron,46,-92
28282,51,Brillion,Calumet,44,-88
28283,51,Bristol,Kenosha,43,-88
28284,51,Brodhead,Green,43,-89
28285,51,Brokaw,Marathon,45,-90
28286,51,Brookfield,Waukesha,43,-88
28287,51,Brooklyn,Green,43,-89
28288,51,Brownsville,Dodge,44,-89
28289,51,Browntown,Green,43,-90
28290,51,Bruce,Rusk,45,-91
28291,51,Brule,Douglas,47,-92
28292,51,Brussels,Door,45,-88
28293,51,Bryant,Langlade,45,-89
28294,51,Burlington,Racine,43,-88
28295,51,Burnett,Dodge,44,-89
28296,51,Butler,Waukesha,43,-88
28297,51,Butte Des Morts,Winnebago,44,-89
28298,51,Butternut,Ashland,46,-90
28299,51,Cable,Bayfield,46,-91
28300,51,Cadott,Chippewa,45,-91
28301,51,Caledonia,Racine,43,-88
28302,51,Cambria,Columbia,44,-89
28303,51,Cambridge,Dane,43,-89
28304,51,Cameron,Barron,45,-92
28305,51,Camp Douglas,Juneau,44,-90
28306,51,Camp Lake,Kenosha,43,-88
28307,51,Campbellsport,Fond Du Lac,44,-88
28308,51,Caroline,Shawano,45,-89
28309,51,Cascade,Sheboygan,44,-88
28310,51,Casco,Kewaunee,45,-88
28311,51,Cashton,Monroe,44,-91
28312,51,Cassville,Grant,43,-91
28313,51,Cataract,Monroe,44,-91
28314,51,Catawba,Price,46,-91
28315,51,Cazenovia,Richland,43,-90
28316,51,Cecil,Shawano,45,-88
28317,51,Cedar Grove,Sheboygan,44,-88
28318,51,Cedarburg,Ozaukee,43,-88
28319,51,Centuria,Polk,45,-93
28320,51,Chaseburg,Vernon,44,-91
28321,51,Chetek,Barron,45,-92
28322,51,Chili,Clark,45,-90
28323,51,Chilton,Calumet,44,-88
28324,51,Chippewa Falls,Chippewa,45,-91
28325,51,Clam Lake,Ashland,46,-91
28326,51,Clayton,Polk,45,-92
28327,51,Clear Lake,Polk,45,-92
28328,51,Cleveland,Manitowoc,44,-88
28329,51,Clinton,Rock,43,-89
28330,51,Clintonville,Waupaca,45,-89
28331,51,Clyman,Dodge,43,-89
28332,51,Cobb,Iowa,43,-90
28333,51,Cochrane,Buffalo,44,-92
28334,51,Colby,Clark,45,-90
28335,51,Coleman,Marinette,45,-88
28336,51,Colfax,Dunn,45,-92
28337,51,Colgate,Washington,43,-88
28338,51,Collins,Manitowoc,44,-88
